epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202045,2020-11-03,243,RJ,Rio de Janeiro,3304557,city,119826,1775.77482,233,12148,8,0.1014,6747815,False,False
202045,2020-11-02,242,RJ,Rio de Janeiro,3304557,city,119593,1772.32186,92,12140,11,0.1015,6747815,False,False
202045,2020-11-01,241,RJ,Rio de Janeiro,3304557,city,119501,1770.95845,300,12129,4,0.1015,6747815,False,False
202044,2020-10-31,240,RJ,Rio de Janeiro,3304557,city,119201,1766.51257,366,12125,6,0.1017,6747815,False,False
202044,2020-10-30,239,RJ,Rio de Janeiro,3304557,city,118835,1761.08859,402,12119,55,0.102,6747815,False,False
202044,2020-10-29,238,RJ,Rio de Janeiro,3304557,city,118433,1755.13111,477,12064,55,0.1019,6747815,False,False
202044,2020-10-28,237,RJ,Rio de Janeiro,3304557,city,117956,1748.06215,577,12009,57,0.1018,6747815,False,False
202044,2020-10-27,236,RJ,Rio de Janeiro,3304557,city,117379,1739.51123,788,11952,53,0.1018,6747815,False,False
202044,2020-10-26,235,RJ,Rio de Janeiro,3304557,city,116591,1727.83338,392,11899,29,0.1021,6747815,False,False
202044,2020-10-25,234,RJ,Rio de Janeiro,3304557,city,116199,1722.02409,0,11870,0,0.1022,6747815,False,False
202043,2020-10-24,233,RJ,Rio de Janeiro,3304557,city,116199,1722.02409,564,11870,36,0.1022,6747815,False,False
202043,2020-10-23,232,RJ,Rio de Janeiro,3304557,city,115635,1713.66583,422,11834,57,0.1023,6747815,False,False
202043,2020-10-22,231,RJ,Rio de Janeiro,3304557,city,115213,1707.41195,452,11777,43,0.1022,6747815,False,False
202043,2020-10-21,230,RJ,Rio de Janeiro,3304557,city,114761,1700.71349,487,11734,62,0.1022,6747815,False,False
202043,2020-10-20,229,RJ,Rio de Janeiro,3304557,city,114274,1693.49634,177,11672,35,0.1021,6747815,False,False
202043,2020-10-19,228,RJ,Rio de Janeiro,3304557,city,114097,1690.87327,398,11637,4,0.102,6747815,False,False
202043,2020-10-18,227,RJ,Rio de Janeiro,3304557,city,113699,1684.97506,91,11633,23,0.1023,6747815,False,False
202042,2020-10-17,226,RJ,Rio de Janeiro,3304557,city,113608,1683.62648,96,11610,28,0.1022,6747815,False,False
202042,2020-10-16,225,RJ,Rio de Janeiro,3304557,city,113512,1682.20379,2043,11582,45,0.102,6747815,False,False
202042,2020-10-15,224,RJ,Rio de Janeiro,3304557,city,111469,1651.92733,91,11537,50,0.1035,6747815,False,False
202042,2020-10-14,223,RJ,Rio de Janeiro,3304557,city,111378,1650.57874,96,11487,61,0.1031,6747815,False,False
202042,2020-10-13,222,RJ,Rio de Janeiro,3304557,city,111282,1649.15606,27,11426,20,0.1027,6747815,False,False
202042,2020-10-12,221,RJ,Rio de Janeiro,3304557,city,111255,1648.75593,0,11406,0,0.1025,6747815,False,False
202042,2020-10-11,220,RJ,Rio de Janeiro,3304557,city,111255,1648.75593,37,11406,5,0.1025,6747815,False,False
202041,2020-10-10,219,RJ,Rio de Janeiro,3304557,city,111218,1648.2076,212,11401,23,0.1025,6747815,False,False
202041,2020-10-09,218,RJ,Rio de Janeiro,3304557,city,111006,1645.06585,804,11378,65,0.1025,6747815,False,False
202041,2020-10-08,217,RJ,Rio de Janeiro,3304557,city,110202,1633.15088,655,11313,73,0.1027,6747815,False,False
202041,2020-10-07,216,RJ,Rio de Janeiro,3304557,city,109547,1623.44403,843,11240,43,0.1026,6747815,False,False
202041,2020-10-06,215,RJ,Rio de Janeiro,3304557,city,108704,1610.9511,1061,11197,79,0.103,6747815,False,False
202041,2020-10-05,214,RJ,Rio de Janeiro,3304557,city,107643,1595.22749,1473,11118,11,0.1033,6747815,False,False
202041,2020-10-04,213,RJ,Rio de Janeiro,3304557,city,106170,1573.3982,32,11107,6,0.1046,6747815,False,False
202040,2020-10-03,212,RJ,Rio de Janeiro,3304557,city,106138,1572.92398,60,11101,24,0.1046,6747815,False,False
202040,2020-10-02,211,RJ,Rio de Janeiro,3304557,city,106078,1572.0348,3177,11077,53,0.1044,6747815,False,False
202040,2020-10-01,210,RJ,Rio de Janeiro,3304557,city,102901,1524.95289,185,11024,55,0.1071,6747815,False,False
202040,2020-09-30,209,RJ,Rio de Janeiro,3304557,city,102716,1522.21126,207,10969,43,0.1068,6747815,False,False
202040,2020-09-29,208,RJ,Rio de Janeiro,3304557,city,102509,1519.1436,183,10926,70,0.1066,6747815,False,False
202040,2020-09-28,207,RJ,Rio de Janeiro,3304557,city,102326,1516.43162,80,10856,7,0.1061,6747815,False,False
202040,2020-09-27,206,RJ,Rio de Janeiro,3304557,city,102246,1515.24605,2114,10849,15,0.1061,6747815,False,False
202039,2020-09-26,205,RJ,Rio de Janeiro,3304557,city,100132,1483.91739,87,10834,41,0.1082,6747815,False,False
202039,2020-09-25,204,RJ,Rio de Janeiro,3304557,city,100045,1482.62808,163,10793,63,0.1079,6747815,False,False
202039,2020-09-24,203,RJ,Rio de Janeiro,3304557,city,99882,1480.21248,309,10730,70,0.1074,6747815,False,False
202039,2020-09-23,202,RJ,Rio de Janeiro,3304557,city,99573,1475.63322,1028,10660,84,0.1071,6747815,False,False
202039,2020-09-22,201,RJ,Rio de Janeiro,3304557,city,98545,1460.39866,286,10576,71,0.1073,6747815,False,False
202039,2020-09-21,200,RJ,Rio de Janeiro,3304557,city,98259,1456.16025,97,10505,10,0.1069,6747815,False,False
202039,2020-09-20,199,RJ,Rio de Janeiro,3304557,city,98162,1454.72275,338,10495,25,0.1069,6747815,False,False
202038,2020-09-19,198,RJ,Rio de Janeiro,3304557,city,97824,1449.71372,212,10470,21,0.107,6747815,False,False
202038,2020-09-18,197,RJ,Rio de Janeiro,3304557,city,97612,1446.57196,213,10449,58,0.107,6747815,False,False
202038,2020-09-17,196,RJ,Rio de Janeiro,3304557,city,97399,1443.41539,581,10391,61,0.1067,6747815,False,False
202038,2020-09-16,195,RJ,Rio de Janeiro,3304557,city,96818,1434.80519,767,10330,97,0.1067,6747815,False,False
202038,2020-09-15,194,RJ,Rio de Janeiro,3304557,city,96051,1423.43855,607,10233,114,0.1065,6747815,False,False
202038,2020-09-14,193,RJ,Rio de Janeiro,3304557,city,95444,1414.44305,107,10119,3,0.106,6747815,False,False
202038,2020-09-13,192,RJ,Rio de Janeiro,3304557,city,95337,1412.85735,147,10116,3,0.1061,6747815,False,False
202037,2020-09-12,191,RJ,Rio de Janeiro,3304557,city,95190,1410.67886,182,10113,60,0.1062,6747815,False,False
202037,2020-09-11,190,RJ,Rio de Janeiro,3304557,city,95008,1407.98169,112,10053,-21,0.1058,6747815,False,False
202037,2020-09-10,189,RJ,Rio de Janeiro,3304557,city,94896,1406.3219,684,10074,47,0.1062,6747815,False,False
202037,2020-09-09,188,RJ,Rio de Janeiro,3304557,city,94212,1396.18528,313,10027,70,0.1064,6747815,False,False
202037,2020-09-08,187,RJ,Rio de Janeiro,3304557,city,93899,1391.54675,247,9957,33,0.106,6747815,False,False
202037,2020-09-07,186,RJ,Rio de Janeiro,3304557,city,93652,1387.8863,172,9924,22,0.106,6747815,False,False
202037,2020-09-06,185,RJ,Rio de Janeiro,3304557,city,93480,1385.33733,242,9902,22,0.1059,6747815,False,False
202036,2020-09-05,184,RJ,Rio de Janeiro,3304557,city,93238,1381.75098,226,9880,27,0.106,6747815,False,False
202036,2020-09-04,183,RJ,Rio de Janeiro,3304557,city,93012,1378.40175,646,9853,40,0.1059,6747815,False,False
202036,2020-09-03,182,RJ,Rio de Janeiro,3304557,city,92366,1368.82828,478,9813,35,0.1062,6747815,False,False
202036,2020-09-02,181,RJ,Rio de Janeiro,3304557,city,91888,1361.74451,200,9778,41,0.1064,6747815,False,False
202036,2020-09-01,180,RJ,Rio de Janeiro,3304557,city,91688,1358.78058,1222,9737,74,0.1062,6747815,False,False
202036,2020-08-31,179,RJ,Rio de Janeiro,3304557,city,90466,1340.67102,121,9663,29,0.1068,6747815,False,False
202036,2020-08-30,178,RJ,Rio de Janeiro,3304557,city,90345,1338.87784,82,9634,6,0.1066,6747815,False,False
202035,2020-08-29,177,RJ,Rio de Janeiro,3304557,city,90263,1337.66264,829,9628,62,0.1067,6747815,False,False
202035,2020-08-27,175,RJ,Rio de Janeiro,3304557,city,89434,1325.37718,735,9566,98,0.107,6747815,False,False
202035,2020-08-26,174,RJ,Rio de Janeiro,3304557,city,88699,1314.48476,951,9468,64,0.1067,6747815,False,False
202035,2020-08-25,173,RJ,Rio de Janeiro,3304557,city,87748,1300.39131,584,9404,88,0.1072,6747815,False,False
202035,2020-08-24,172,RJ,Rio de Janeiro,3304557,city,87164,1291.73666,397,9316,85,0.1069,6747815,False,False
202035,2020-08-23,171,RJ,Rio de Janeiro,3304557,city,86767,1285.85327,348,9231,25,0.1064,6747815,False,False
202034,2020-08-22,170,RJ,Rio de Janeiro,3304557,city,86419,1280.69605,931,9206,31,0.1065,6747815,False,False
202034,2020-08-21,169,RJ,Rio de Janeiro,3304557,city,85488,1266.89899,1000,9175,48,0.1073,6747815,False,False
202034,2020-08-20,168,RJ,Rio de Janeiro,3304557,city,84488,1252.07938,753,9127,79,0.108,6747815,False,False
202034,2020-08-19,167,RJ,Rio de Janeiro,3304557,city,83735,1240.92021,1547,9048,117,0.1081,6747815,False,False
202034,2020-08-18,166,RJ,Rio de Janeiro,3304557,city,82188,1217.99427,1289,8931,101,0.1087,6747815,False,False
202034,2020-08-17,165,RJ,Rio de Janeiro,3304557,city,80899,1198.89179,137,8830,4,0.1091,6747815,False,False
202034,2020-08-16,164,RJ,Rio de Janeiro,3304557,city,80762,1196.8615,197,8826,13,0.1093,6747815,False,False
202033,2020-08-15,163,RJ,Rio de Janeiro,3304557,city,80565,1193.94204,700,8813,14,0.1094,6747815,False,False
202033,2020-08-14,162,RJ,Rio de Janeiro,3304557,city,79865,1183.56831,1365,8799,33,0.1102,6747815,False,False
202033,2020-08-13,161,RJ,Rio de Janeiro,3304557,city,78500,1163.33954,873,8766,56,0.1117,6747815,False,False
202033,2020-08-12,160,RJ,Rio de Janeiro,3304557,city,77627,1150.40202,1525,8710,45,0.1122,6747815,False,False
202033,2020-08-11,159,RJ,Rio de Janeiro,3304557,city,76102,1127.80211,1428,8665,43,0.1139,6747815,False,False
202033,2020-08-10,158,RJ,Rio de Janeiro,3304557,city,74674,1106.6397,253,8622,10,0.1155,6747815,False,False
202033,2020-08-09,157,RJ,Rio de Janeiro,3304557,city,74421,1102.89034,18,8612,6,0.1157,6747815,False,False
202032,2020-08-08,156,RJ,Rio de Janeiro,3304557,city,74403,1102.62359,548,8606,10,0.1157,6747815,False,False
202032,2020-08-07,155,RJ,Rio de Janeiro,3304557,city,73855,1094.50244,338,8596,56,0.1164,6747815,False,False
202032,2020-08-06,154,RJ,Rio de Janeiro,3304557,city,73517,1089.49341,121,8540,41,0.1162,6747815,False,False
202032,2020-08-05,153,RJ,Rio de Janeiro,3304557,city,73396,1087.70024,674,8499,80,0.1158,6747815,False,False
202032,2020-08-04,152,RJ,Rio de Janeiro,3304557,city,72722,1077.71182,643,8419,48,0.1158,6747815,False,False
202032,2020-08-03,151,RJ,Rio de Janeiro,3304557,city,72079,1068.18281,277,8371,13,0.1161,6747815,False,False
202032,2020-08-02,150,RJ,Rio de Janeiro,3304557,city,71802,1064.07778,10,8358,14,0.1164,6747815,False,False
202031,2020-08-01,149,RJ,Rio de Janeiro,3304557,city,71792,1063.92958,470,8344,34,0.1162,6747815,False,False
202031,2020-07-31,148,RJ,Rio de Janeiro,3304557,city,71322,1056.96437,333,8310,40,0.1165,6747815,False,False
202031,2020-07-30,147,RJ,Rio de Janeiro,3304557,city,70989,1052.02943,297,8270,50,0.1165,6747815,False,False
202031,2020-07-29,146,RJ,Rio de Janeiro,3304557,city,70692,1047.62801,252,8220,96,0.1163,6747815,False,False
202031,2020-07-28,145,RJ,Rio de Janeiro,3304557,city,70440,1043.89347,70,8124,71,0.1153,6747815,False,False
202031,2020-07-27,144,RJ,Rio de Janeiro,3304557,city,70370,1042.85609,800,8053,30,0.1144,6747815,False,False
202031,2020-07-26,143,RJ,Rio de Janeiro,3304557,city,69570,1031.00041,24,8023,19,0.1153,6747815,False,False
202030,2020-07-25,142,RJ,Rio de Janeiro,3304557,city,69546,1030.64473,90,8004,63,0.1151,6747815,False,False
202030,2020-07-24,141,RJ,Rio de Janeiro,3304557,city,69456,1029.31097,946,7941,28,0.1143,6747815,False,False
202030,2020-07-23,140,RJ,Rio de Janeiro,3304557,city,68510,1015.29162,176,7913,26,0.1155,6747815,False,False
202030,2020-07-22,139,RJ,Rio de Janeiro,3304557,city,68334,1012.68336,1213,7887,91,0.1154,6747815,False,False
202030,2020-07-21,138,RJ,Rio de Janeiro,3304557,city,67121,994.70718,85,7796,63,0.1161,6747815,False,False
202030,2020-07-20,137,RJ,Rio de Janeiro,3304557,city,67036,993.44751,127,7733,30,0.1154,6747815,False,False
202030,2020-07-19,136,RJ,Rio de Janeiro,3304557,city,66909,991.56542,1213,7703,82,0.1151,6747815,False,False
202029,2020-07-17,134,RJ,Rio de Janeiro,3304557,city,65696,973.58923,125,7621,71,0.116,6747815,False,False
202029,2020-07-16,133,RJ,Rio de Janeiro,3304557,city,65571,971.73678,82,7550,50,0.1151,6747815,False,False
202029,2020-07-15,132,RJ,Rio de Janeiro,3304557,city,65489,970.52157,368,7500,68,0.1145,6747815,False,False
202029,2020-07-14,131,RJ,Rio de Janeiro,3304557,city,65121,965.06795,486,7432,77,0.1141,6747815,False,False
202029,2020-07-13,130,RJ,Rio de Janeiro,3304557,city,64635,957.86562,525,7355,45,0.1138,6747815,False,False
202029,2020-07-12,129,RJ,Rio de Janeiro,3304557,city,64110,950.08532,8,7310,8,0.114,6747815,False,False
202028,2020-07-11,128,RJ,Rio de Janeiro,3304557,city,64102,949.96677,75,7302,48,0.1139,6747815,False,False
202028,2020-07-10,127,RJ,Rio de Janeiro,3304557,city,64027,948.8553,631,7254,76,0.1133,6747815,False,False
202028,2020-07-09,126,RJ,Rio de Janeiro,3304557,city,63396,939.50412,933,7178,77,0.1132,6747815,False,False
202028,2020-07-08,125,RJ,Rio de Janeiro,3304557,city,62463,925.67742,805,7101,46,0.1137,6747815,False,False
202028,2020-07-07,124,RJ,Rio de Janeiro,3304557,city,61658,913.74764,1062,7055,131,0.1144,6747815,False,False
202028,2020-07-06,123,RJ,Rio de Janeiro,3304557,city,60596,898.00921,363,6924,26,0.1143,6747815,False,False
202028,2020-07-05,122,RJ,Rio de Janeiro,3304557,city,60233,892.62969,200,6898,29,0.1145,6747815,False,False
202027,2020-07-04,121,RJ,Rio de Janeiro,3304557,city,60033,889.66577,585,6869,78,0.1144,6747815,False,False
202027,2020-07-03,120,RJ,Rio de Janeiro,3304557,city,59448,880.99629,833,6791,102,0.1142,6747815,False,False
202027,2020-07-02,119,RJ,Rio de Janeiro,3304557,city,58615,868.65156,736,6689,71,0.1141,6747815,False,False
202027,2020-07-01,118,RJ,Rio de Janeiro,3304557,city,57879,857.74432,943,6618,68,0.1143,6747815,False,False
202027,2020-06-30,117,RJ,Rio de Janeiro,3304557,city,56936,843.76943,585,6550,133,0.115,6747815,False,False
202027,2020-06-29,116,RJ,Rio de Janeiro,3304557,city,56351,835.09995,291,6417,24,0.1139,6747815,False,False
202027,2020-06-28,115,RJ,Rio de Janeiro,3304557,city,56060,830.78745,774,6393,27,0.114,6747815,False,False
202026,2020-06-27,114,RJ,Rio de Janeiro,3304557,city,55286,819.31707,134,6366,102,0.1151,6747815,False,False
202026,2020-06-26,113,RJ,Rio de Janeiro,3304557,city,55152,817.33124,983,6264,103,0.1136,6747815,False,False
202026,2020-06-25,112,RJ,Rio de Janeiro,3304557,city,54169,802.76356,862,6161,74,0.1137,6747815,False,False
202026,2020-06-24,111,RJ,Rio de Janeiro,3304557,city,53307,789.98906,982,6087,87,0.1142,6747815,False,False
202026,2020-06-23,110,RJ,Rio de Janeiro,3304557,city,52325,775.4362,1403,6000,125,0.1147,6747815,False,False
202026,2020-06-22,109,RJ,Rio de Janeiro,3304557,city,50922,754.64428,492,5875,43,0.1154,6747815,False,False
202026,2020-06-21,108,RJ,Rio de Janeiro,3304557,city,50430,747.35303,301,5832,41,0.1156,6747815,False,False
202025,2020-06-20,107,RJ,Rio de Janeiro,3304557,city,50129,742.89233,1376,5791,159,0.1155,6747815,False,False
202025,2020-06-19,106,RJ,Rio de Janeiro,3304557,city,48753,722.50054,2498,5632,124,0.1155,6747815,False,False
202025,2020-06-18,105,RJ,Rio de Janeiro,3304557,city,46255,685.48115,277,5508,165,0.1191,6747815,False,False
202025,2020-06-17,104,RJ,Rio de Janeiro,3304557,city,45978,681.37612,2104,5343,104,0.1162,6747815,False,False
202025,2020-06-16,103,RJ,Rio de Janeiro,3304557,city,43874,650.19566,1489,5239,149,0.1194,6747815,False,False
202025,2020-06-15,102,RJ,Rio de Janeiro,3304557,city,42385,628.12925,617,5090,47,0.1201,6747815,False,False
202025,2020-06-14,101,RJ,Rio de Janeiro,3304557,city,41768,618.98555,357,5043,50,0.1207,6747815,False,False
202024,2020-06-13,100,RJ,Rio de Janeiro,3304557,city,41411,613.69495,907,4993,116,0.1206,6747815,False,False
202024,2020-06-12,99,RJ,Rio de Janeiro,3304557,city,40504,600.25356,487,4877,27,0.1204,6747815,False,False
202024,2020-06-11,98,RJ,Rio de Janeiro,3304557,city,40017,593.03641,1057,4850,134,0.1212,6747815,False,False
202024,2020-06-10,97,RJ,Rio de Janeiro,3304557,city,38960,577.37208,1057,4716,117,0.121,6747815,False,False
202024,2020-06-09,96,RJ,Rio de Janeiro,3304557,city,37903,561.70775,1010,4599,83,0.1213,6747815,False,False
202024,2020-06-08,95,RJ,Rio de Janeiro,3304557,city,36893,546.73994,778,4516,54,0.1224,6747815,False,False
202024,2020-06-07,94,RJ,Rio de Janeiro,3304557,city,36115,535.21029,412,4462,61,0.1235,6747815,False,False
202023,2020-06-06,93,RJ,Rio de Janeiro,3304557,city,35703,529.10461,660,4401,92,0.1233,6747815,False,False
202023,2020-06-05,92,RJ,Rio de Janeiro,3304557,city,35043,519.32366,1348,4309,78,0.123,6747815,False,False
202023,2020-06-04,91,RJ,Rio de Janeiro,3304557,city,33695,499.34683,744,4231,176,0.1256,6747815,False,False
202023,2020-06-03,90,RJ,Rio de Janeiro,3304557,city,32951,488.32103,1747,4055,227,0.1231,6747815,False,False
202023,2020-06-02,89,RJ,Rio de Janeiro,3304557,city,31204,462.43117,1190,3828,157,0.1227,6747815,False,False
202023,2020-06-01,88,RJ,Rio de Janeiro,3304557,city,30014,444.79583,857,3671,93,0.1223,6747815,False,False
202023,2020-05-31,87,RJ,Rio de Janeiro,3304557,city,29157,432.09543,676,3578,53,0.1227,6747815,False,False
202022,2020-05-30,86,RJ,Rio de Janeiro,3304557,city,28481,422.07737,1170,3525,95,0.1238,6747815,False,False
202022,2020-05-29,85,RJ,Rio de Janeiro,3304557,city,27311,404.73842,1337,3430,137,0.1256,6747815,False,False
202022,2020-05-28,84,RJ,Rio de Janeiro,3304557,city,25974,384.9246,1224,3293,158,0.1268,6747815,False,False
202022,2020-05-27,83,RJ,Rio de Janeiro,3304557,city,24750,366.7854,1460,3135,157,0.1267,6747815,False,False
202022,2020-05-26,82,RJ,Rio de Janeiro,3304557,city,23290,345.14876,824,2978,147,0.1279,6747815,False,False
202022,2020-05-25,81,RJ,Rio de Janeiro,3304557,city,22466,332.9374,691,2831,76,0.126,6747815,False,False
202022,2020-05-24,80,RJ,Rio de Janeiro,3304557,city,21775,322.69705,732,2755,53,0.1265,6747815,False,False
202021,2020-05-23,79,RJ,Rio de Janeiro,3304557,city,21043,311.84909,882,2702,182,0.1284,6747815,False,False
202021,2020-05-22,78,RJ,Rio de Janeiro,3304557,city,20161,298.7782,1418,2520,144,0.125,6747815,False,False
202021,2020-05-21,77,RJ,Rio de Janeiro,3304557,city,18743,277.76399,1677,2376,127,0.1268,6747815,False,False
202021,2020-05-20,76,RJ,Rio de Janeiro,3304557,city,17066,252.9115,2535,2249,114,0.1318,6747815,False,False
202021,2020-05-19,75,RJ,Rio de Janeiro,3304557,city,14531,215.34378,1088,2135,175,0.1469,6747815,False,False
202021,2020-05-18,74,RJ,Rio de Janeiro,3304557,city,13443,199.22004,522,1960,119,0.1458,6747815,False,False
202021,2020-05-17,73,RJ,Rio de Janeiro,3304557,city,12921,191.48421,626,1841,90,0.1425,6747815,False,False
202020,2020-05-16,72,RJ,Rio de Janeiro,3304557,city,12295,182.20713,580,1751,120,0.1424,6747815,False,False
202020,2020-05-15,71,RJ,Rio de Janeiro,3304557,city,11715,173.61175,451,1631,122,0.1392,6747815,False,False
202020,2020-05-14,70,RJ,Rio de Janeiro,3304557,city,11264,166.92811,238,1509,146,0.134,6747815,False,False
202020,2020-05-13,69,RJ,Rio de Janeiro,3304557,city,11026,163.40104,210,1363,84,0.1236,6747815,False,False
202020,2020-05-12,68,RJ,Rio de Janeiro,3304557,city,10816,160.28892,197,1279,107,0.1183,6747815,False,False
202020,2020-05-11,67,RJ,Rio de Janeiro,3304557,city,10619,157.36946,99,1172,46,0.1104,6747815,False,False
202020,2020-05-10,66,RJ,Rio de Janeiro,3304557,city,10520,155.90232,41,1126,34,0.107,6747815,False,False
202019,2020-05-09,65,RJ,Rio de Janeiro,3304557,city,10479,155.29471,807,1092,90,0.1042,6747815,False,False
202019,2020-05-08,64,RJ,Rio de Janeiro,3304557,city,9672,143.33529,621,1002,83,0.1036,6747815,False,False
202019,2020-05-07,63,RJ,Rio de Janeiro,3304557,city,9051,134.13231,474,919,155,0.1015,6747815,False,False
202019,2020-05-06,62,RJ,Rio de Janeiro,3304557,city,8577,127.10781,745,764,51,0.0891,6747815,False,False
202019,2020-05-05,61,RJ,Rio de Janeiro,3304557,city,7832,116.0672,549,713,43,0.091,6747815,False,False
202019,2020-05-04,60,RJ,Rio de Janeiro,3304557,city,7283,107.93123,533,670,39,0.092,6747815,False,False
202019,2020-05-03,59,RJ,Rio de Janeiro,3304557,city,6750,100.03238,302,631,28,0.0935,6747815,False,False
202018,2020-05-02,58,RJ,Rio de Janeiro,3304557,city,6448,95.55686,259,603,29,0.0935,6747815,False,False
202018,2020-05-01,57,RJ,Rio de Janeiro,3304557,city,6189,91.71858,286,574,39,0.0927,6747815,False,False
202018,2020-04-30,56,RJ,Rio de Janeiro,3304557,city,5903,87.48017,214,535,39,0.0906,6747815,False,False
202018,2020-04-29,55,RJ,Rio de Janeiro,3304557,city,5689,84.30877,135,496,40,0.0872,6747815,False,False
202018,2020-04-28,54,RJ,Rio de Janeiro,3304557,city,5554,82.30812,293,456,51,0.0821,6747815,False,False
202018,2020-04-27,53,RJ,Rio de Janeiro,3304557,city,5261,77.96598,763,405,23,0.077,6747815,False,False
202018,2020-04-26,52,RJ,Rio de Janeiro,3304557,city,4498,66.65861,17,382,15,0.0849,6747815,False,False
202017,2020-04-25,51,RJ,Rio de Janeiro,3304557,city,4481,66.40668,390,367,20,0.0819,6747815,False,False
202017,2020-04-24,50,RJ,Rio de Janeiro,3304557,city,4091,60.62703,64,347,25,0.0848,6747815,False,False
202017,2020-04-23,49,RJ,Rio de Janeiro,3304557,city,4027,59.67858,371,322,19,0.08,6747815,False,False
202017,2020-04-22,48,RJ,Rio de Janeiro,3304557,city,3656,54.1805,69,303,20,0.0829,6747815,False,False
202017,2020-04-21,47,RJ,Rio de Janeiro,3304557,city,3587,53.15795,344,283,26,0.0789,6747815,False,False
202017,2020-04-20,46,RJ,Rio de Janeiro,3304557,city,3243,48.06,117,257,12,0.0792,6747815,False,False
202017,2020-04-19,45,RJ,Rio de Janeiro,3304557,city,3126,46.32611,67,245,8,0.0784,6747815,False,False
202016,2020-04-18,44,RJ,Rio de Janeiro,3304557,city,3059,45.33319,113,237,18,0.0775,6747815,False,False
202016,2020-04-17,43,RJ,Rio de Janeiro,3304557,city,2946,43.65858,287,219,24,0.0743,6747815,False,False
202016,2020-04-16,42,RJ,Rio de Janeiro,3304557,city,2659,39.40535,140,195,28,0.0733,6747815,False,False
202016,2020-04-15,41,RJ,Rio de Janeiro,3304557,city,2519,37.3306,126,167,27,0.0663,6747815,False,False
202016,2020-04-14,40,RJ,Rio de Janeiro,3304557,city,2393,35.46333,71,140,25,0.0585,6747815,False,False
202016,2020-04-13,39,RJ,Rio de Janeiro,3304557,city,2322,34.41114,326,115,9,0.0495,6747815,False,False
202016,2020-04-12,38,RJ,Rio de Janeiro,3304557,city,1996,29.57995,91,106,8,0.0531,6747815,False,False
202015,2020-04-11,37,RJ,Rio de Janeiro,3304557,city,1905,28.23136,97,98,6,0.0514,6747815,False,False
202015,2020-04-10,36,RJ,Rio de Janeiro,3304557,city,1808,26.79386,175,92,10,0.0509,6747815,False,False
202015,2020-04-09,35,RJ,Rio de Janeiro,3304557,city,1633,24.20043,184,82,9,0.0502,6747815,False,False
202015,2020-04-08,34,RJ,Rio de Janeiro,3304557,city,1449,21.47362,198,73,14,0.0504,6747815,False,False
202015,2020-04-07,33,RJ,Rio de Janeiro,3304557,city,1251,18.53933,141,59,12,0.0472,6747815,False,False
202015,2020-04-06,32,RJ,Rio de Janeiro,3304557,city,1110,16.44977,42,47,5,0.0423,6747815,False,False
202015,2020-04-05,31,RJ,Rio de Janeiro,3304557,city,1068,15.82735,86,42,4,0.0393,6747815,False,False
202014,2020-04-04,30,RJ,Rio de Janeiro,3304557,city,982,14.55286,115,38,2,0.0387,6747815,False,False
202014,2020-04-03,29,RJ,Rio de Janeiro,3304557,city,867,12.8486,69,36,5,0.0415,6747815,False,False
202014,2020-04-02,28,RJ,Rio de Janeiro,3304557,city,798,11.82605,101,31,11,0.0388,6747815,False,False
202014,2020-04-01,27,RJ,Rio de Janeiro,3304557,city,697,10.32927,111,20,2,0.0287,6747815,False,False
202014,2020-03-31,26,RJ,Rio de Janeiro,3304557,city,586,8.68429,33,18,5,0.0307,6747815,False,False
202014,2020-03-30,25,RJ,Rio de Janeiro,3304557,city,553,8.19525,37,13,0,0.0235,6747815,False,False
202014,2020-03-29,24,RJ,Rio de Janeiro,3304557,city,516,7.64692,27,13,4,0.0252,6747815,False,False
202013,2020-03-28,23,RJ,Rio de Janeiro,3304557,city,489,7.24679,58,9,3,0.0184,6747815,False,False
202013,2020-03-27,22,RJ,Rio de Janeiro,3304557,city,431,6.38725,63,6,0,0.0139,6747815,False,False
202013,2020-03-26,21,RJ,Rio de Janeiro,3304557,city,368,5.45362,37,6,1,0.0163,6747815,False,False
202013,2020-03-25,20,RJ,Rio de Janeiro,3304557,city,331,4.90529,55,5,2,0.0151,6747815,False,False
202013,2020-03-24,19,RJ,Rio de Janeiro,3304557,city,276,4.09021,64,3,2,0.0109,6747815,False,False
202013,2020-03-23,18,RJ,Rio de Janeiro,3304557,city,212,3.14176,44,1,1,0.0047,6747815,False,False
202013,2020-03-22,17,RJ,Rio de Janeiro,3304557,city,168,2.48969,69,0,0,0.0,6747815,False,False
202012,2020-03-21,16,RJ,Rio de Janeiro,3304557,city,99,1.46714,43,0,0,0.0,6747815,False,False
202012,2020-03-19,14,RJ,Rio de Janeiro,3304557,city,56,0.8299,1,0,0,0.0,6747815,False,False
202012,2020-03-18,13,RJ,Rio de Janeiro,3304557,city,55,0.81508,32,0,0,0.0,6747815,False,False
202012,2020-03-16,11,RJ,Rio de Janeiro,3304557,city,23,0.34085,1,0,0,0.0,6747815,False,False
202012,2020-03-15,10,RJ,Rio de Janeiro,3304557,city,22,0.32603,9,0,0,0.0,6747815,False,False
202011,2020-03-12,7,RJ,Rio de Janeiro,3304557,city,13,0.19265,11,0,0,0.0,6747815,False,False
