epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202035,2020-08-28,175,DF,Brasília,5300108,city,139285,4559.02478,1105,2237,14,0.0161,3055149,False,False
202035,2020-08-27,174,DF,Brasília,5300108,city,138180,4522.85633,1415,2223,24,0.0161,3055149,False,False
202035,2020-08-26,173,DF,Brasília,5300108,city,136765,4476.54108,1342,2199,51,0.0161,3055149,False,False
202035,2020-08-25,172,DF,Brasília,5300108,city,135423,4432.61523,2951,2148,26,0.0159,3055149,False,False
202035,2020-08-24,171,DF,Brasília,5300108,city,132472,4336.0242,1219,2122,40,0.016,3055149,False,False
202035,2020-08-23,170,DF,Brasília,5300108,city,131253,4296.12435,1670,2082,17,0.0159,3055149,False,False
202034,2020-08-22,169,DF,Brasília,5300108,city,129583,4241.46253,1434,2065,13,0.0159,3055149,False,False
202034,2020-08-21,168,DF,Brasília,5300108,city,128149,4194.52537,1511,2052,42,0.016,3055149,False,False
202034,2020-08-20,167,DF,Brasília,5300108,city,126638,4145.06788,1795,2010,41,0.0159,3055149,False,False
202034,2020-08-19,166,DF,Brasília,5300108,city,124843,4086.31461,1407,1969,48,0.0158,3055149,False,False
202034,2020-08-18,165,DF,Brasília,5300108,city,123436,4040.26121,1100,1921,52,0.0156,3055149,False,False
202034,2020-08-17,164,DF,Brasília,5300108,city,122336,4004.25642,2015,1869,62,0.0153,3055149,False,False
202034,2020-08-16,163,DF,Brasília,5300108,city,120321,3938.30219,1253,1807,18,0.015,3055149,False,False
202033,2020-08-15,162,DF,Brasília,5300108,city,119068,3897.28946,1694,1789,21,0.015,3055149,False,False
202033,2020-08-14,161,DF,Brasília,5300108,city,117374,3841.84208,1708,1768,26,0.0151,3055149,False,False
202033,2020-08-13,160,DF,Brasília,5300108,city,115666,3785.93646,1753,1742,33,0.0151,3055149,False,False
202033,2020-08-12,159,DF,Brasília,5300108,city,113913,3728.55792,1534,1709,54,0.015,3055149,False,False
202033,2020-08-11,158,DF,Brasília,5300108,city,112379,3678.3476,1125,1655,47,0.0147,3055149,False,False
202033,2020-08-10,157,DF,Brasília,5300108,city,111254,3641.52452,2699,1608,29,0.0145,3055149,False,False
202033,2020-08-09,156,DF,Brasília,5300108,city,108555,3553.18186,988,1579,18,0.0145,3055149,False,False
202032,2020-08-08,155,DF,Brasília,5300108,city,107567,3520.84301,1714,1561,25,0.0145,3055149,False,False
202032,2020-08-07,154,DF,Brasília,5300108,city,105853,3464.741,1345,1536,30,0.0145,3055149,False,False
202032,2020-08-06,153,DF,Brasília,5300108,city,104508,3420.71696,2130,1506,43,0.0144,3055149,False,False
202032,2020-08-05,152,DF,Brasília,5300108,city,102378,3350.99859,1835,1463,31,0.0143,3055149,False,False
202032,2020-08-04,151,DF,Brasília,5300108,city,100543,3290.93606,1853,1432,26,0.0142,3055149,False,False
202032,2020-08-03,150,DF,Brasília,5300108,city,98690,3230.28435,1661,1406,21,0.0142,3055149,False,False
202032,2020-08-02,149,DF,Brasília,5300108,city,97029,3175.91712,1877,1385,33,0.0143,3055149,False,False
202031,2020-08-01,148,DF,Brasília,5300108,city,95152,3114.47985,1463,1352,19,0.0142,3055149,False,False
202031,2020-07-31,147,DF,Brasília,5300108,city,93689,3066.59348,1493,1333,21,0.0142,3055149,False,False
202031,2020-07-30,146,DF,Brasília,5300108,city,92196,3017.72516,1843,1312,23,0.0142,3055149,False,False
202031,2020-07-29,145,DF,Brasília,5300108,city,90353,2957.40077,1381,1289,23,0.0143,3055149,False,False
202031,2020-07-28,144,DF,Brasília,5300108,city,88972,2912.19839,1998,1266,46,0.0142,3055149,False,False
202031,2020-07-27,143,DF,Brasília,5300108,city,86974,2846.8006,1902,1220,27,0.014,3055149,False,False
202031,2020-07-26,142,DF,Brasília,5300108,city,85072,2784.54504,1850,1193,29,0.014,3055149,False,False
202030,2020-07-25,141,DF,Brasília,5300108,city,83222,2723.99153,1634,1164,29,0.014,3055149,False,False
202030,2020-07-24,140,DF,Brasília,5300108,city,81588,2670.50805,2100,1135,22,0.0139,3055149,False,False
202030,2020-07-23,139,DF,Brasília,5300108,city,79488,2601.77163,1898,1113,41,0.014,3055149,False,False
202030,2020-07-22,138,DF,Brasília,5300108,city,77590,2539.647,1458,1072,16,0.0138,3055149,False,False
202030,2020-07-21,137,DF,Brasília,5300108,city,76132,2491.92429,1588,1056,41,0.0139,3055149,False,False
202030,2020-07-20,136,DF,Brasília,5300108,city,74544,2439.94646,1652,1015,26,0.0136,3055149,False,False
202030,2020-07-19,135,DF,Brasília,5300108,city,72892,2385.87381,1158,989,10,0.0136,3055149,False,False
202029,2020-07-18,134,DF,Brasília,5300108,city,71734,2347.97059,1320,979,12,0.0136,3055149,False,False
202029,2020-07-17,133,DF,Brasília,5300108,city,70414,2304.76484,1462,967,22,0.0137,3055149,False,False
202029,2020-07-16,132,DF,Brasília,5300108,city,68952,2256.9112,2051,945,27,0.0137,3055149,False,False
202029,2020-07-15,131,DF,Brasília,5300108,city,66901,2189.77863,1321,918,36,0.0137,3055149,False,False
202029,2020-07-14,130,DF,Brasília,5300108,city,65580,2146.54015,1130,882,29,0.0134,3055149,False,False
202029,2020-07-13,129,DF,Brasília,5300108,city,64450,2109.55341,1379,853,26,0.0132,3055149,False,False
202029,2020-07-12,128,DF,Brasília,5300108,city,63071,2064.4165,2084,827,30,0.0131,3055149,False,False
202028,2020-07-11,127,DF,Brasília,5300108,city,60987,1996.20379,969,797,12,0.0131,3055149,False,False
202028,2020-07-10,126,DF,Brasília,5300108,city,60018,1964.48684,1431,785,31,0.0131,3055149,False,False
202028,2020-07-09,125,DF,Brasília,5300108,city,58587,1917.64788,1200,754,21,0.0129,3055149,False,False
202028,2020-07-08,124,DF,Brasília,5300108,city,57387,1878.36993,1414,733,32,0.0128,3055149,False,False
202028,2020-07-07,123,DF,Brasília,5300108,city,55973,1832.0874,1965,701,38,0.0125,3055149,False,False
202028,2020-07-06,122,DF,Brasília,5300108,city,54008,1767.76976,2391,663,26,0.0123,3055149,False,False
202028,2020-07-05,121,DF,Brasília,5300108,city,51617,1689.50843,2008,637,26,0.0123,3055149,False,False
202027,2020-07-04,120,DF,Brasília,5300108,city,49609,1623.78332,1541,611,23,0.0123,3055149,False,False
202027,2020-07-03,119,DF,Brasília,5300108,city,48068,1573.34389,1509,588,10,0.0122,3055149,False,False
202027,2020-07-02,118,DF,Brasília,5300108,city,46559,1523.95186,1448,578,11,0.0124,3055149,False,False
202027,2020-07-01,117,DF,Brasília,5300108,city,45111,1476.55646,1311,567,28,0.0126,3055149,False,False
202027,2020-06-30,116,DF,Brasília,5300108,city,43800,1433.6453,1951,539,27,0.0123,3055149,False,False
202027,2020-06-29,115,DF,Brasília,5300108,city,41849,1369.78589,2136,512,10,0.0122,3055149,False,False
202027,2020-06-28,114,DF,Brasília,5300108,city,39713,1299.87114,2071,502,11,0.0126,3055149,False,False
202026,2020-06-27,113,DF,Brasília,5300108,city,37642,1232.08393,1178,491,5,0.013,3055149,False,False
202026,2020-06-26,112,DF,Brasília,5300108,city,36464,1193.52608,1961,486,23,0.0133,3055149,False,False
202026,2020-06-25,111,DF,Brasília,5300108,city,34503,1129.33935,1407,463,14,0.0134,3055149,False,False
202026,2020-06-24,110,DF,Brasília,5300108,city,33096,1083.28595,1639,449,17,0.0136,3055149,False,False
202026,2020-06-23,109,DF,Brasília,5300108,city,31457,1029.63882,1030,432,22,0.0137,3055149,False,False
202026,2020-06-22,108,DF,Brasília,5300108,city,30427,995.92524,829,410,24,0.0135,3055149,False,False
202026,2020-06-21,107,DF,Brasília,5300108,city,29598,968.79072,876,386,16,0.013,3055149,False,False
202025,2020-06-20,106,DF,Brasília,5300108,city,28722,940.11781,1269,370,8,0.0129,3055149,False,False
202025,2020-06-19,105,DF,Brasília,5300108,city,27453,898.58138,2179,362,17,0.0132,3055149,False,False
202025,2020-06-18,104,DF,Brasília,5300108,city,25274,827.25916,1190,345,14,0.0137,3055149,False,False
202025,2020-06-17,103,DF,Brasília,5300108,city,24084,788.30852,1624,331,15,0.0137,3055149,False,False
202025,2020-06-16,102,DF,Brasília,5300108,city,22460,735.15236,1177,316,28,0.0141,3055149,False,False
202025,2020-06-15,101,DF,Brasília,5300108,city,21283,696.62723,697,288,12,0.0135,3055149,False,False
202025,2020-06-14,100,DF,Brasília,5300108,city,20586,673.81329,824,276,11,0.0134,3055149,False,False
202024,2020-06-13,99,DF,Brasília,5300108,city,19762,646.84243,505,265,9,0.0134,3055149,False,False
202024,2020-06-12,98,DF,Brasília,5300108,city,19257,630.31296,793,256,6,0.0133,3055149,False,False
202024,2020-06-11,97,DF,Brasília,5300108,city,18464,604.35678,921,250,18,0.0135,3055149,False,False
202024,2020-06-10,96,DF,Brasília,5300108,city,17543,574.21095,1199,232,18,0.0132,3055149,False,False
202024,2020-06-09,95,DF,Brasília,5300108,city,16344,534.96573,1038,214,9,0.0131,3055149,False,False
202024,2020-06-08,94,DF,Brasília,5300108,city,15306,500.9903,291,205,9,0.0134,3055149,False,False
202024,2020-06-07,93,DF,Brasília,5300108,city,15015,491.46539,685,196,4,0.0131,3055149,False,False
202023,2020-06-06,92,DF,Brasília,5300108,city,14330,469.04423,1466,192,6,0.0134,3055149,False,False
202023,2020-06-05,91,DF,Brasília,5300108,city,12864,421.05966,1166,186,5,0.0145,3055149,False,False
202023,2020-06-04,90,DF,Brasília,5300108,city,11698,382.89458,817,181,5,0.0155,3055149,False,False
202023,2020-06-03,89,DF,Brasília,5300108,city,10881,356.15284,707,176,13,0.0162,3055149,False,False
202023,2020-06-02,88,DF,Brasília,5300108,city,10174,333.01158,688,163,3,0.016,3055149,False,False
202023,2020-06-01,87,DF,Brasília,5300108,city,9486,310.49222,679,160,3,0.0169,3055149,False,False
202023,2020-05-31,86,DF,Brasília,5300108,city,8807,288.26745,269,157,8,0.0178,3055149,False,False
202022,2020-05-30,85,DF,Brasília,5300108,city,8538,279.46264,661,149,7,0.0175,3055149,False,False
202022,2020-05-29,84,DF,Brasília,5300108,city,7877,257.82703,387,142,10,0.018,3055149,False,False
202022,2020-05-28,83,DF,Brasília,5300108,city,7490,245.15989,511,132,9,0.0176,3055149,False,False
202022,2020-05-27,82,DF,Brasília,5300108,city,6979,228.43403,528,123,9,0.0176,3055149,False,False
202022,2020-05-26,81,DF,Brasília,5300108,city,6451,211.15173,254,114,8,0.0177,3055149,False,False
202022,2020-05-25,80,DF,Brasília,5300108,city,6197,202.8379,295,106,8,0.0171,3055149,False,False
202022,2020-05-24,79,DF,Brasília,5300108,city,5902,193.18207,297,98,9,0.0166,3055149,False,False
202021,2020-05-23,78,DF,Brasília,5300108,city,5605,183.46077,268,89,5,0.0159,3055149,False,False
202021,2020-05-22,77,DF,Brasília,5300108,city,5337,174.6887,380,84,5,0.0157,3055149,False,False
202021,2020-05-21,76,DF,Brasília,5300108,city,4957,162.25068,234,79,6,0.0159,3055149,False,False
202021,2020-05-20,75,DF,Brasília,5300108,city,4723,154.59148,384,73,5,0.0155,3055149,False,False
202021,2020-05-19,74,DF,Brasília,5300108,city,4339,142.02253,216,68,6,0.0157,3055149,False,False
202021,2020-05-18,73,DF,Brasília,5300108,city,4123,134.9525,204,62,5,0.015,3055149,False,False
202021,2020-05-17,72,DF,Brasília,5300108,city,3919,128.27525,218,57,2,0.0145,3055149,False,False
202020,2020-05-16,71,DF,Brasília,5300108,city,3701,121.13975,309,55,1,0.0149,3055149,False,False
202020,2020-05-15,70,DF,Brasília,5300108,city,3392,111.02568,319,54,4,0.0159,3055149,False,False
202020,2020-05-14,69,DF,Brasília,5300108,city,3073,100.58429,173,50,3,0.0163,3055149,False,False
202020,2020-05-13,68,DF,Brasília,5300108,city,2900,94.92172,167,47,2,0.0162,3055149,False,False
202020,2020-05-12,67,DF,Brasília,5300108,city,2733,89.45554,162,45,2,0.0165,3055149,False,False
202020,2020-05-11,66,DF,Brasília,5300108,city,2571,84.15302,107,43,2,0.0167,3055149,False,False
202020,2020-05-10,65,DF,Brasília,5300108,city,2464,80.65073,114,41,3,0.0166,3055149,False,False
202019,2020-05-09,64,DF,Brasília,5300108,city,2350,76.91933,133,38,2,0.0162,3055149,False,False
202019,2020-05-08,63,DF,Brasília,5300108,city,2217,72.56602,139,36,1,0.0162,3055149,False,False
202019,2020-05-07,62,DF,Brasília,5300108,city,2078,68.01632,185,35,0,0.0168,3055149,False,False
202019,2020-05-06,61,DF,Brasília,5300108,city,1893,61.96097,186,35,1,0.0185,3055149,False,False
202019,2020-05-05,60,DF,Brasília,5300108,city,1707,55.87289,37,34,1,0.0199,3055149,False,False
202019,2020-05-04,59,DF,Brasília,5300108,city,1670,54.66182,54,33,0,0.0198,3055149,False,False
202019,2020-05-03,58,DF,Brasília,5300108,city,1616,52.89431,95,33,1,0.0204,3055149,False,False
202018,2020-05-02,57,DF,Brasília,5300108,city,1521,49.78481,63,32,1,0.021,3055149,False,False
202018,2020-05-01,56,DF,Brasília,5300108,city,1458,47.72271,116,31,1,0.0213,3055149,False,False
202018,2020-04-30,55,DF,Brasília,5300108,city,1342,43.92584,105,30,2,0.0224,3055149,False,False
202018,2020-04-29,54,DF,Brasília,5300108,city,1237,40.48902,79,28,0,0.0226,3055149,False,False
202018,2020-04-28,53,DF,Brasília,5300108,city,1158,37.90323,39,28,0,0.0242,3055149,False,False
202018,2020-04-27,52,DF,Brasília,5300108,city,1119,36.62669,68,28,1,0.025,3055149,False,False
202018,2020-04-26,51,DF,Brasília,5300108,city,1051,34.40094,95,27,0,0.0257,3055149,False,False
202017,2020-04-25,50,DF,Brasília,5300108,city,956,31.29144,12,27,1,0.0282,3055149,False,False
202017,2020-04-24,49,DF,Brasília,5300108,city,944,30.89866,38,26,0,0.0275,3055149,False,False
202017,2020-04-23,48,DF,Brasília,5300108,city,906,29.65485,8,26,1,0.0287,3055149,False,False
202017,2020-04-22,47,DF,Brasília,5300108,city,898,29.393,44,25,1,0.0278,3055149,False,False
202017,2020-04-21,46,DF,Brasília,5300108,city,854,27.95281,37,24,0,0.0281,3055149,False,False
202017,2020-04-20,45,DF,Brasília,5300108,city,817,26.74174,34,24,0,0.0294,3055149,False,False
202017,2020-04-19,44,DF,Brasília,5300108,city,783,25.62886,43,24,0,0.0307,3055149,False,False
202016,2020-04-18,43,DF,Brasília,5300108,city,740,24.2214,38,24,0,0.0324,3055149,False,False
202016,2020-04-17,42,DF,Brasília,5300108,city,702,22.9776,28,24,4,0.0342,3055149,False,False
202016,2020-04-16,41,DF,Brasília,5300108,city,674,22.06112,32,20,3,0.0297,3055149,False,False
202016,2020-04-15,40,DF,Brasília,5300108,city,642,21.01371,32,17,0,0.0265,3055149,False,False
202016,2020-04-14,39,DF,Brasília,5300108,city,610,19.96629,12,17,2,0.0279,3055149,False,False
202016,2020-04-13,38,DF,Brasília,5300108,city,598,19.57351,22,15,1,0.0251,3055149,False,False
202016,2020-04-12,37,DF,Brasília,5300108,city,576,18.85342,31,14,0,0.0243,3055149,False,False
202015,2020-04-11,36,DF,Brasília,5300108,city,545,17.83874,27,14,0,0.0257,3055149,False,False
202015,2020-04-10,35,DF,Brasília,5300108,city,518,16.95498,32,14,1,0.027,3055149,False,False
202015,2020-04-09,34,DF,Brasília,5300108,city,486,15.90757,14,13,1,0.0267,3055149,False,False
202015,2020-04-08,33,DF,Brasília,5300108,city,472,15.44933,6,12,0,0.0254,3055149,False,False
202015,2020-04-07,32,DF,Brasília,5300108,city,466,15.25294,24,12,2,0.0258,3055149,False,False
202015,2020-04-06,31,DF,Brasília,5300108,city,442,14.46738,14,10,3,0.0226,3055149,False,False
202015,2020-04-05,30,DF,Brasília,5300108,city,428,14.00914,10,7,0,0.0164,3055149,False,False
202014,2020-04-04,29,DF,Brasília,5300108,city,418,13.68182,36,7,1,0.0167,3055149,False,False
202014,2020-04-03,28,DF,Brasília,5300108,city,382,12.50348,9,6,1,0.0157,3055149,False,False
202014,2020-04-02,27,DF,Brasília,5300108,city,373,12.2089,44,5,1,0.0134,3055149,False,False
202014,2020-04-01,26,DF,Brasília,5300108,city,329,10.76871,24,4,1,0.0122,3055149,False,False
202014,2020-03-31,25,DF,Brasília,5300108,city,305,9.98315,20,3,1,0.0098,3055149,False,False
202014,2020-03-30,24,DF,Brasília,5300108,city,285,9.32851,15,2,1,0.007,3055149,False,False
202014,2020-03-29,23,DF,Brasília,5300108,city,270,8.83754,45,1,1,0.0037,3055149,False,False
202013,2020-03-28,22,DF,Brasília,5300108,city,225,7.36462,14,0,0,0.0,3055149,False,False
202013,2020-03-27,21,DF,Brasília,5300108,city,211,6.90637,40,0,0,0.0,3055149,False,False
202013,2020-03-26,20,DF,Brasília,5300108,city,171,5.59711,-24,0,0,0.0,3055149,False,False
202013,2020-03-25,19,DF,Brasília,5300108,city,195,6.38267,34,0,0,0.0,3055149,False,False
202013,2020-03-24,18,DF,Brasília,5300108,city,161,5.26979,23,0,0,0.0,3055149,False,False
202013,2020-03-23,17,DF,Brasília,5300108,city,138,4.51696,21,0,0,0.0,3055149,False,False
202013,2020-03-22,16,DF,Brasília,5300108,city,117,3.8296,9,0,0,0.0,3055149,False,False
202012,2020-03-21,15,DF,Brasília,5300108,city,108,3.53502,21,0,0,0.0,3055149,False,False
202012,2020-03-20,14,DF,Brasília,5300108,city,87,2.84765,45,0,0,0.0,3055149,False,False
202012,2020-03-19,13,DF,Brasília,5300108,city,42,1.37473,8,0,0,0.0,3055149,False,False
202012,2020-03-18,12,DF,Brasília,5300108,city,34,1.11288,15,0,0,0.0,3055149,False,False
202012,2020-03-16,10,DF,Brasília,5300108,city,19,0.6219,5,0,0,0.0,3055149,False,False
202012,2020-03-15,9,DF,Brasília,5300108,city,14,0.45824,6,0,0,0.0,3055149,False,False
202011,2020-03-14,8,DF,Brasília,5300108,city,8,0.26185,6,0,0,0.0,3055149,False,False
202011,2020-03-13,7,DF,Brasília,5300108,city,2,0.06546,0,0,0,0.0,3055149,False,False
202011,2020-03-12,6,DF,Brasília,5300108,city,2,0.06546,0,0,0,0.0,3055149,False,False
202011,2020-03-11,5,DF,Brasília,5300108,city,2,0.06546,1,0,0,0.0,3055149,False,False
202011,2020-03-10,4,DF,Brasília,5300108,city,1,0.03273,0,0,0,0.0,3055149,False,False
202011,2020-03-09,3,DF,Brasília,5300108,city,1,0.03273,0,0,0,0.0,3055149,False,False
202011,2020-03-08,2,DF,Brasília,5300108,city,1,0.03273,0,0,0,0.0,3055149,False,False
202010,2020-03-07,1,DF,Brasília,5300108,city,1,0.03273,1,0,0,0.0,3055149,False,False
